Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,28339
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,28339
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,28339
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,28339
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,24653
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,28339
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,28339
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,19341
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,25098
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,22393
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,24525
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,22285
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,25811
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,23783
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,21713
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,20972
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,20128
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,19036
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,21785
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,20071
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,23267
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,21316
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,22173
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,22673
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,21920
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,21226
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,18227
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,19980
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,18030
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,18647
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,17615
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,17187
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,18249
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,20199
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,19169
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,20944
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,19210
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,91,19101
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,92,23037
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,93,20102
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,94,22752
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,95,17723
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,96,17627
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,97,20332
2015,5,Sarrià-Sant Gervasi,27,el Putget i Farró,98,18959
2015,6,Gràcia,28,Vallcarca i els Penitents,1,16059
2015,6,Gràcia,28,Vallcarca i els Penitents,2,16180
2015,6,Gràcia,28,Vallcarca i els Penitents,3,14936
2015,6,Gràcia,28,Vallcarca i els Penitents,4,16410
2015,6,Gràcia,28,Vallcarca i els Penitents,6,20384
2015,6,Gràcia,28,Vallcarca i els Penitents,7,17113
2015,6,Gràcia,28,Vallcarca i els Penitents,8,16099
2015,6,Gràcia,28,Vallcarca i els Penitents,9,26603
2015,6,Gràcia,28,Vallcarca i els Penitents,10,18182
2015,6,Gràcia,28,Vallcarca i els Penitents,11,17834
2015,6,Gràcia,28,Vallcarca i els Penitents,12,22176
2015,6,Gràcia,29,el Coll,13,15585
2015,6,Gràcia,29,el Coll,14,14678
2015,6,Gràcia,29,el Coll,15,12637
2015,6,Gràcia,29,el Coll,16,12288
2015,6,Gràcia,29,el Coll,17,12866
2015,6,Gràcia,30,la Salut,18,15291
2015,6,Gràcia,30,la Salut,19,15160
2015,6,Gràcia,30,la Salut,20,15647
2015,6,Gràcia,30,la Salut,21,18115
2015,6,Gràcia,30,la Salut,22,16160
2015,6,Gràcia,30,la Salut,23,21083
2015,6,Gràcia,30,la Salut,24,17003
2015,6,Gràcia,30,la Salut,25,17469
2015,6,Gràcia,30,la Salut,26,15020
2015,6,Gràcia,30,la Salut,27,18398
2015,6,Gràcia,31,Vila de Gràcia,28,14956
2015,6,Gràcia,31,Vila de Gràcia,29,16920
2015,6,Gràcia,31,Vila de Gràcia,30,14370
2015,6,Gràcia,31,Vila de Gràcia,31,15542
2015,6,Gràcia,31,Vila de Gràcia,32,14364
2015,6,Gràcia,31,Vila de Gràcia,33,16177
2015,6,Gràcia,31,Vila de Gràcia,34,15093
2015,6,Gràcia,31,Vila de Gràcia,35,18478
2015,6,Gràcia,31,Vila de Gràcia,36,18372
2015,6,Gràcia,31,Vila de Gràcia,37,16862
2015,6,Gràcia,31,Vila de Gràcia,38,15932
2015,6,Gràcia,31,Vila de Gràcia,39,14772
2015,6,Gràcia,31,Vila de Gràcia,40,17275
2015,6,Gràcia,31,Vila de Gràcia,41,16392
2015,6,Gràcia,31,Vila de Gràcia,42,18066
2015,6,Gràcia,31,Vila de Gràcia,43,16567
2015,6,Gràcia,31,Vila de Gràcia,44,18752
2015,6,Gràcia,31,Vila de Gràcia,45,16731
2015,6,Gràcia,31,Vila de Gràcia,46,13828
2015,6,Gràcia,31,Vila de Gràcia,47,12182
2015,6,Gràcia,31,Vila de Gràcia,48,14205
2015,6,Gràcia,31,Vila de Gràcia,49,14902
2015,6,Gràcia,31,Vila de Gràcia,50,12847
2015,6,Gràcia,31,Vila de Gràcia,51,14087
2015,6,Gràcia,31,Vila de Gràcia,52,14283
2015,6,Gràcia,31,Vila de Gràcia,53,15329
2015,6,Gràcia,31,Vila de Gràcia,54,14683
2015,6,Gràcia,31,Vila de Gràcia,55,15080
2015,6,Gràcia,31,Vila de Gràcia,56,13588
2015,6,Gràcia,31,Vila de Gràcia,57,14102
2015,6,Gràcia,31,Vila de Gràcia,58,14758
2015,6,Gràcia,31,Vila de Gràcia,59,15269
2015,6,Gràcia,31,Vila de Gràcia,60,13947
2015,6,Gràcia,31,Vila de Gràcia,61,16085
2015,6,Gràcia,31,Vila de Gràcia,62,14250
2015,6,Gràcia,31,Vila de Gràcia,63,14180
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,17475
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,17387
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,15673
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,16145
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,17204
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,17689
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,15345
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,16531
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,18193
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,15443
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,15653
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,18364
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,17230
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,14579
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,14529
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,16170
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,15524
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,15650
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,16857
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,17466
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,15310
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,17408
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,19795
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,20164
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,16465
2015,7,Horta-Guinardó,33,el Baix Guinardó,1,16441
2015,7,Horta-Guinardó,33,el Baix Guinardó,2,14181
2015,7,Horta-Guinardó,33,el Baix Guinardó,3,14857
2015,7,Horta-Guinardó,33,el Baix Guinardó,4,14077
2015,7,Horta-Guinardó,33,el Baix Guinardó,5,14572
2015,7,Horta-Guinardó,33,el Baix Guinardó,6,16048
2015,7,Horta-Guinardó,33,el Baix Guinardó,7,13041
2015,7,Horta-Guinardó,33,el Baix Guinardó,8,17051
2015,7,Horta-Guinardó,33,el Baix Guinardó,9,13973
2015,7,Horta-Guinardó,33,el Baix Guinardó,10,14505
2015,7,Horta-Guinardó,33,el Baix Guinardó,11,15634
2015,7,Horta-Guinardó,33,el Baix Guinardó,12,14382
2015,7,Horta-Guinardó,33,el Baix Guinardó,13,16017
2015,7,Horta-Guinardó,33,el Baix Guinardó,14,12615
2015,7,Horta-Guinardó,33,el Baix Guinardó,15,13931
2015,7,Horta-Guinardó,33,el Baix Guinardó,16,16096
2015,7,Horta-Guinardó,33,el Baix Guinardó,17,14010
2015,7,Horta-Guinardó,33,el Baix Guinardó,18,15031
2015,7,Horta-Guinardó,33,el Baix Guinardó,19,14685
2015,7,Horta-Guinardó,34,Can Baró,20,14785
2015,7,Horta-Guinardó,34,Can Baró,21,16377
2015,7,Horta-Guinardó,34,Can Baró,22,13033
2015,7,Horta-Guinardó,34,Can Baró,23,10756
2015,7,Horta-Guinardó,34,Can Baró,24,13808
2015,7,Horta-Guinardó,34,Can Baró,25,12908
2015,7,Horta-Guinardó,34,Can Baró,26,13395
2015,7,Horta-Guinardó,35,el Guinardó,27,12877
2015,7,Horta-Guinardó,35,el Guinardó,28,13221
2015,7,Horta-Guinardó,35,el Guinardó,29,15491
2015,7,Horta-Guinardó,35,el Guinardó,30,13341
2015,7,Horta-Guinardó,35,el Guinardó,31,13017
2015,7,Horta-Guinardó,35,el Guinardó,32,14191
2015,7,Horta-Guinardó,35,el Guinardó,33,14728
2015,7,Horta-Guinardó,35,el Guinardó,34,15653
2015,7,Horta-Guinardó,35,el Guinardó,35,16363
2015,7,Horta-Guinardó,35,el Guinardó,36,16188
2015,7,Horta-Guinardó,35,el Guinardó,37,14718
2015,7,Horta-Guinardó,35,el Guinardó,38,13718
2015,7,Horta-Guinardó,35,el Guinardó,39,15033
2015,7,Horta-Guinardó,35,el Guinardó,40,14629
2015,7,Horta-Guinardó,35,el Guinardó,41,13018
2015,7,Horta-Guinardó,35,el Guinardó,42,13861
2015,7,Horta-Guinardó,35,el Guinardó,43,14251
2015,7,Horta-Guinardó,35,el Guinardó,44,15449
2015,7,Horta-Guinardó,35,el Guinardó,45,13888
2015,7,Horta-Guinardó,35,el Guinardó,46,13454
2015,7,Horta-Guinardó,35,el Guinardó,47,14111
2015,7,Horta-Guinardó,35,el Guinardó,48,14325
2015,7,Horta-Guinardó,35,el Guinardó,49,14789
2015,7,Horta-Guinardó,35,el Guinardó,50,13780
2015,7,Horta-Guinardó,35,el Guinardó,51,14000
2015,7,Horta-Guinardó,36,la Font d'en Fargues,52,17679
2015,7,Horta-Guinardó,36,la Font d'en Fargues,53,15960
2015,7,Horta-Guinardó,36,la Font d'en Fargues,54,18754
2015,7,Horta-Guinardó,36,la Font d'en Fargues,55,19729
2015,7,Horta-Guinardó,36,la Font d'en Fargues,56,14745
2015,7,Horta-Guinardó,36,la Font d'en Fargues,57,15494
2015,7,Horta-Guinardó,36,la Font d'en Fargues,58,14813
2015,7,Horta-Guinardó,37,el Carmel,59,10635
2015,7,Horta-Guinardó,37,el Carmel,60,10129
2015,7,Horta-Guinardó,37,el Carmel,61,11475
2015,7,Horta-Guinardó,37,el Carmel,62,11231
2015,7,Horta-Guinardó,37,el Carmel,63,9769
2015,7,Horta-Guinardó,37,el Carmel,64,10732
2015,7,Horta-Guinardó,37,el Carmel,65,9770
2015,7,Horta-Guinardó,37,el Carmel,66,9469
2015,7,Horta-Guinardó,37,el Carmel,67,9728
2015,7,Horta-Guinardó,37,el Carmel,68,9433
2015,7,Horta-Guinardó,37,el Carmel,69,9840
2015,7,Horta-Guinardó,37,el Carmel,70,10175
2015,7,Horta-Guinardó,37,el Carmel,71,11698
2015,7,Horta-Guinardó,37,el Carmel,72,11274
2015,7,Horta-Guinardó,37,el Carmel,73,10893
2015,7,Horta-Guinardó,37,el Carmel,74,10818
2015,7,Horta-Guinardó,37,el Carmel,75,10585
2015,7,Horta-Guinardó,37,el Carmel,76,10174
2015,7,Horta-Guinardó,37,el Carmel,77,9761
2015,7,Horta-Guinardó,37,el Carmel,78,10277
2015,7,Horta-Guinardó,37,el Carmel,79,10885
2015,7,Horta-Guinardó,37,el Carmel,80,11127
2015,7,Horta-Guinardó,38,la Teixonera,81,12170
2015,7,Horta-Guinardó,38,la Teixonera,82,11215
2015,7,Horta-Guinardó,38,la Teixonera,83,11660
2015,7,Horta-Guinardó,38,la Teixonera,84,11411
2015,7,Horta-Guinardó,38,la Teixonera,85,11907
2015,7,Horta-Guinardó,38,la Teixonera,86,11596
2015,7,Horta-Guinardó,38,la Teixonera,87,12368
2015,7,Horta-Guinardó,38,la Teixonera,88,10311
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,15123
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,11928
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,12926
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,10866
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,12873
2015,7,Horta-Guinardó,40,Montbau,94,13856
2015,7,Horta-Guinardó,40,Montbau,95,14469
2015,7,Horta-Guinardó,40,Montbau,96,12499
2015,7,Horta-Guinardó,40,Montbau,97,14770
2015,7,Horta-Guinardó,41,la Vall d'Hebron,98,17644
2015,7,Horta-Guinardó,41,la Vall d'Hebron,99,14781
2015,7,Horta-Guinardó,41,la Vall d'Hebron,100,14131
2015,7,Horta-Guinardó,41,la Vall d'Hebron,101,14635
2015,7,Horta-Guinardó,42,la Clota,102,12247
2015,7,Horta-Guinardó,43,Horta,103,12619
2015,7,Horta-Guinardó,43,Horta,104,11715
2015,7,Horta-Guinardó,43,Horta,105,14221
2015,7,Horta-Guinardó,43,Horta,106,15343
2015,7,Horta-Guinardó,43,Horta,107,15562
2015,7,Horta-Guinardó,43,Horta,108,14395
2015,7,Horta-Guinardó,43,Horta,109,12250
2015,7,Horta-Guinardó,43,Horta,110,14874
2015,7,Horta-Guinardó,43,Horta,111,17342
2015,7,Horta-Guinardó,43,Horta,112,14249
2015,7,Horta-Guinardó,43,Horta,113,12796
2015,7,Horta-Guinardó,43,Horta,114,14741
2015,7,Horta-Guinardó,43,Horta,115,16380
2015,7,Horta-Guinardó,43,Horta,116,13493
2015,7,Horta-Guinardó,43,Horta,117,12458
2015,7,Horta-Guinardó,43,Horta,118,14207
2015,7,Horta-Guinardó,43,Horta,119,12435
2015,7,Horta-Guinardó,43,Horta,120,13477
2015,7,Horta-Guinardó,43,Horta,121,12452
2015,7,Horta-Guinardó,43,Horta,122,13029
2015,7,Horta-Guinardó,43,Horta,123,13868
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,13029
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,15504
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,13168
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,12381
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,13701
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,13771
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,14715
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,14162
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,12579
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,13885
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,15283
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,12848
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,13459
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,12547
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,11762
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,12057
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,14581
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,12775
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,11878
2015,8,Nou Barris,45,Porta,20,13638
2015,8,Nou Barris,45,Porta,21,12580
2015,8,Nou Barris,45,Porta,22,13729
2015,8,Nou Barris,45,Porta,23,11505
2015,8,Nou Barris,45,Porta,24,13325
2015,8,Nou Barris,45,Porta,25,11744
2015,8,Nou Barris,45,Porta,26,12630
2015,8,Nou Barris,45,Porta,27,13960
2015,8,Nou Barris,45,Porta,28,12011
2015,8,Nou Barris,45,Porta,29,10831
2015,8,Nou Barris,45,Porta,30,10955
2015,8,Nou Barris,45,Porta,31,12420
2015,8,Nou Barris,45,Porta,32,13130
2015,8,Nou Barris,45,Porta,33,11355
2015,8,Nou Barris,45,Porta,34,11058
2015,8,Nou Barris,45,Porta,35,11540
2015,8,Nou Barris,45,Porta,36,10193
2015,8,Nou Barris,45,Porta,37,11532
2015,8,Nou Barris,46,el Turó de la Peira,38,11155
2015,8,Nou Barris,46,el Turó de la Peira,39,11096
2015,8,Nou Barris,46,el Turó de la Peira,40,8649
2015,8,Nou Barris,46,el Turó de la Peira,41,7773
2015,8,Nou Barris,46,el Turó de la Peira,42,13343
2015,8,Nou Barris,46,el Turó de la Peira,43,11126
2015,8,Nou Barris,46,el Turó de la Peira,44,9551
2015,8,Nou Barris,46,el Turó de la Peira,45,9357
2015,8,Nou Barris,46,el Turó de la Peira,46,10727
2015,8,Nou Barris,46,el Turó de la Peira,47,8941
2015,8,Nou Barris,47,Can Peguera,48,8058
2015,8,Nou Barris,47,Can Peguera,49,9843
2015,8,Nou Barris,48,la Guineueta,50,14999
2015,8,Nou Barris,48,la Guineueta,51,13679
2015,8,Nou Barris,48,la Guineueta,52,12663
2015,8,Nou Barris,48,la Guineueta,53,14193
2015,8,Nou Barris,48,la Guineueta,54,13439
2015,8,Nou Barris,48,la Guineueta,55,16330
2015,8,Nou Barris,48,la Guineueta,56,12487
2015,8,Nou Barris,48,la Guineueta,57,12147
2015,8,Nou Barris,48,la Guineueta,58,11114
2015,8,Nou Barris,48,la Guineueta,59,11912
2015,8,Nou Barris,49,Canyelles,60,13537
2015,8,Nou Barris,49,Canyelles,61,11121
2015,8,Nou Barris,49,Canyelles,62,12315
2015,8,Nou Barris,49,Canyelles,63,15318
2015,8,Nou Barris,49,Canyelles,64,10871
2015,8,Nou Barris,50,les Roquetes,65,8486
2015,8,Nou Barris,50,les Roquetes,66,7977
2015,8,Nou Barris,50,les Roquetes,67,10085
2015,8,Nou Barris,50,les Roquetes,68,8910
2015,8,Nou Barris,50,les Roquetes,69,9020
2015,8,Nou Barris,50,les Roquetes,70,9163
2015,8,Nou Barris,50,les Roquetes,71,9746
2015,8,Nou Barris,50,les Roquetes,72,10532
2015,8,Nou Barris,50,les Roquetes,73,8410
2015,8,Nou Barris,50,les Roquetes,74,8921
2015,8,Nou Barris,51,Verdun,75,10554
2015,8,Nou Barris,51,Verdun,76,10925
2015,8,Nou Barris,51,Verdun,77,8399
2015,8,Nou Barris,51,Verdun,78,9680
2015,8,Nou Barris,51,Verdun,79,9602
2015,8,Nou Barris,51,Verdun,80,10136
2015,8,Nou Barris,51,Verdun,81,9168
2015,8,Nou Barris,51,Verdun,82,10497
2015,8,Nou Barris,52,la Prosperitat,83,10503
2015,8,Nou Barris,52,la Prosperitat,84,10947
2015,8,Nou Barris,52,la Prosperitat,85,10303
2015,8,Nou Barris,52,la Prosperitat,86,10896
2015,8,Nou Barris,52,la Prosperitat,87,10981
2015,8,Nou Barris,52,la Prosperitat,88,10752
2015,8,Nou Barris,52,la Prosperitat,89,10901
2015,8,Nou Barris,52,la Prosperitat,90,11539
2015,8,Nou Barris,52,la Prosperitat,91,11284
2015,8,Nou Barris,52,la Prosperitat,92,11881
2015,8,Nou Barris,52,la Prosperitat,93,10435
2015,8,Nou Barris,52,la Prosperitat,94,11717
2015,8,Nou Barris,52,la Prosperitat,95,13795
2015,8,Nou Barris,52,la Prosperitat,96,10852
2015,8,Nou Barris,52,la Prosperitat,97,10593
2015,8,Nou Barris,52,la Prosperitat,98,9954
2015,8,Nou Barris,52,la Prosperitat,99,10921
2015,8,Nou Barris,52,la Prosperitat,100,10868
2015,8,Nou Barris,52,la Prosperitat,101,11510
2015,8,Nou Barris,52,la Prosperitat,102,9837
2015,8,Nou Barris,53,la Trinitat Nova,103,7849
2015,8,Nou Barris,53,la Trinitat Nova,104,8601
2015,8,Nou Barris,53,la Trinitat Nova,105,8225
2015,8,Nou Barris,53,la Trinitat Nova,106,8282
2015,8,Nou Barris,53,la Trinitat Nova,107,8729
2015,8,Nou Barris,54,Torre Baró,108,7949
2015,8,Nou Barris,54,Torre Baró,109,7292
2015,8,Nou Barris,55,Ciutat Meridiana,110,6688
2015,8,Nou Barris,55,Ciutat Meridiana,111,7795
2015,8,Nou Barris,55,Ciutat Meridiana,112,7520
2015,8,Nou Barris,55,Ciutat Meridiana,113,7907
2015,8,Nou Barris,55,Ciutat Meridiana,114,8359
2015,8,Nou Barris,55,Ciutat Meridiana,115,7897
2015,8,Nou Barris,56,Vallbona,116,8238
2015,8,Nou Barris,48,la Guineueta,215,13457
2015,9,Sant Andreu,57,la Trinitat Vella,1,6855
2015,9,Sant Andreu,57,la Trinitat Vella,2,7760
2015,9,Sant Andreu,57,la Trinitat Vella,3,8057
2015,9,Sant Andreu,57,la Trinitat Vella,4,8904
2015,9,Sant Andreu,57,la Trinitat Vella,5,11458
2015,9,Sant Andreu,58,Baró de Viver,6,8041
2015,9,Sant Andreu,58,Baró de Viver,7,8032
2015,9,Sant Andreu,59,el Bon Pastor,8,15160
2015,9,Sant Andreu,59,el Bon Pastor,9,12707
2015,9,Sant Andreu,59,el Bon Pastor,10,10941
2015,9,Sant Andreu,59,el Bon Pastor,11,8940
2015,9,Sant Andreu,59,el Bon Pastor,13,8286
2015,9,Sant Andreu,59,el Bon Pastor,14,8306
2015,9,Sant Andreu,59,el Bon Pastor,15,9924
2015,9,Sant Andreu,60,Sant Andreu,16,13952
2015,9,Sant Andreu,60,Sant Andreu,17,13421
2015,9,Sant Andreu,60,Sant Andreu,18,13324
2015,9,Sant Andreu,60,Sant Andreu,19,14479
2015,9,Sant Andreu,60,Sant Andreu,20,14615
2015,9,Sant Andreu,60,Sant Andreu,21,15306
2015,9,Sant Andreu,60,Sant Andreu,22,15897
2015,9,Sant Andreu,60,Sant Andreu,23,15199
2015,9,Sant Andreu,60,Sant Andreu,24,14832
2015,9,Sant Andreu,60,Sant Andreu,25,14910
2015,9,Sant Andreu,60,Sant Andreu,26,15505
2015,9,Sant Andreu,60,Sant Andreu,27,15318
2015,9,Sant Andreu,60,Sant Andreu,28,16847
2015,9,Sant Andreu,60,Sant Andreu,29,13705
2015,9,Sant Andreu,60,Sant Andreu,30,15210
2015,9,Sant Andreu,60,Sant Andreu,31,16283
2015,9,Sant Andreu,60,Sant Andreu,32,11751
2015,9,Sant Andreu,60,Sant Andreu,33,13773
2015,9,Sant Andreu,60,Sant Andreu,34,12877
2015,9,Sant Andreu,60,Sant Andreu,35,13340
2015,9,Sant Andreu,60,Sant Andreu,36,14494
2015,9,Sant Andreu,60,Sant Andreu,37,12497
2015,9,Sant Andreu,60,Sant Andreu,38,14825
2015,9,Sant Andreu,60,Sant Andreu,39,14347
2015,9,Sant Andreu,60,Sant Andreu,40,14882
2015,9,Sant Andreu,60,Sant Andreu,41,13753
2015,9,Sant Andreu,60,Sant Andreu,42,14878
2015,9,Sant Andreu,60,Sant Andreu,43,13438
2015,9,Sant Andreu,60,Sant Andreu,44,14295
2015,9,Sant Andreu,60,Sant Andreu,45,14266
2015,9,Sant Andreu,60,Sant Andreu,46,14900
2015,9,Sant Andreu,60,Sant Andreu,47,15270
2015,9,Sant Andreu,60,Sant Andreu,48,14261
2015,9,Sant Andreu,60,Sant Andreu,49,13315
2015,9,Sant Andreu,60,Sant Andreu,50,15376
2015,9,Sant Andreu,60,Sant Andreu,51,14724
2015,9,Sant Andreu,60,Sant Andreu,52,13866
2015,9,Sant Andreu,60,Sant Andreu,53,16258
2015,9,Sant Andreu,60,Sant Andreu,54,15098
2015,9,Sant Andreu,61,la Sagrera,55,12418
2015,9,Sant Andreu,61,la Sagrera,56,14478
2015,9,Sant Andreu,61,la Sagrera,57,13295
2015,9,Sant Andreu,61,la Sagrera,58,14262
2015,9,Sant Andreu,61,la Sagrera,59,12923
2015,9,Sant Andreu,61,la Sagrera,60,13144
2015,9,Sant Andreu,61,la Sagrera,61,14992
2015,9,Sant Andreu,61,la Sagrera,62,12716
2015,9,Sant Andreu,61,la Sagrera,63,15310
2015,9,Sant Andreu,61,la Sagrera,64,14256
2015,9,Sant Andreu,61,la Sagrera,65,13616
2015,9,Sant Andreu,61,la Sagrera,66,15198
2015,9,Sant Andreu,61,la Sagrera,67,12947
2015,9,Sant Andreu,61,la Sagrera,68,15370
2015,9,Sant Andreu,61,la Sagrera,69,13726
2015,9,Sant Andreu,61,la Sagrera,70,10534
2015,9,Sant Andreu,61,la Sagrera,71,13584
2015,9,Sant Andreu,61,la Sagrera,72,10945
2015,9,Sant Andreu,61,la Sagrera,73,13639
2015,9,Sant Andreu,62,el Congrés i els Indians,74,13384
2015,9,Sant Andreu,62,el Congrés i els Indians,75,12921
2015,9,Sant Andreu,62,el Congrés i els Indians,76,12910
2015,9,Sant Andreu,62,el Congrés i els Indians,77,13428
2015,9,Sant Andreu,62,el Congrés i els Indians,78,13167
2015,9,Sant Andreu,62,el Congrés i els Indians,79,14304
2015,9,Sant Andreu,62,el Congrés i els Indians,80,14697
2015,9,Sant Andreu,62,el Congrés i els Indians,81,13321
2015,9,Sant Andreu,62,el Congrés i els Indians,82,13477
2015,9,Sant Andreu,63,Navas,83,13524
2015,9,Sant Andreu,63,Navas,84,15132
2015,9,Sant Andreu,63,Navas,85,13314
2015,9,Sant Andreu,63,Navas,86,13548
2015,9,Sant Andreu,63,Navas,87,14905
2015,9,Sant Andreu,63,Navas,88,12827
2015,9,Sant Andreu,63,Navas,89,13958
2015,9,Sant Andreu,63,Navas,90,12865
2015,9,Sant Andreu,63,Navas,91,13756
2015,9,Sant Andreu,63,Navas,92,13510
2015,9,Sant Andreu,63,Navas,93,14140
2015,9,Sant Andreu,63,Navas,94,13749
2015,9,Sant Andreu,63,Navas,95,13626
2015,9,Sant Andreu,61,la Sagrera,156,14400
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,1,12387
